_id,title,top_image,url,date,short_description,text,convertedDate,count
65e5131c4390593f61fbacf4,"October 4, 2023 - House searches for new speaker after McCarthy ousted",https://cdn.cnn.com/cnnnext/dam/assets/231003170527-mccarthy-ananysys-1003-super-tease.jpg,https://edition.cnn.com/politics/live-news/house-speaker-vacancy-successor-vote-10-04-23/index.html,2023-10-04,"October 4, 2023 - House searches for new speaker after McCarthy ousted  CNN","As Kevin McCarthy was on the brink of losing his speakership, some of his allies delivered a not-so-veiled threat to GOP Rep. Nancy Mace of South Carolina: If you vote to oust McCarthy, the party might not be willing to help raise money for your race.

The warning to Mace, which was described by a source familiar with the conversation, is a sign of just how seriously the speaker drama has rankled the Republican party, with money often used as a powerful carrot – or stick – in Washington.

Yet Mace, a Republican who could face a competitive race and will need a well-funded campaign war chest to win reelection, ultimately joined seven other GOP lawmakers and all Democrats to sink McCarthy. And it’s not the only repercussion she could now be facing for her career-defining moment of defiance: Sources told CNN that there’s discussion among members on the Republican Governance Group about voting to kick her out of the moderate-leaning group.

It’s just one of many examples of the fallout from Tuesday’s stunning vote to remove the sitting speaker, which has reverberated through both sides of the Capitol and left a bitterly divided GOP scrambling to pick up the pieces. Much of the furor is directed at Florida Rep. Matt Gaetz, the ringleader of the McCarthy rebellion. But Republicans are also turning their fire on their Democratic colleagues as well, furious that they sided with Gaetz to throw the House into chaos and let McCarthy be punished for funding the government with their votes.

And it all comes as a GOP leadership scramble to succeed McCarthy has begun to take shape, even as rank-and-file Republicans warn the speaker candidates that there is ample work that must be done to repair the frayed relations within their badly divided conference.

Rep. Kelly Armstrong, a North Dakota Republican and a close McCarthy ally, said there are a “lot of raw nerves” and that the next speaker candidates must make clear that they will “never” allow a single GOP member to oust a sitting speaker again.

“The next speaker better figure out how to negotiate with the exotics before you become speaker because you’re sure as hell gonna have to do it after you’re speaker,” Armstrong said.

“This isn’t a normal election,” he said of the speaker’s race. “And I think too many people are treating it like one.”

The high-stakes drama has not only sparked threats to remove GOP colleagues from the conference but also put key bipartisan working relationships in jeopardy ahead of another looming government funding deadline and prompted serious internal conversations about overhauling the House rules, further complicating any candidates’ bid to win the gavel.

“There was a meeting last night, as you may know, of Republicans and that room would have devolved into I think physical attacks on one another if people stayed in there for a long period of time,” said Louisiana Rep. Garret Graves, a McCarthy ally. “People are mad … It is justified for them to be frustrated by what happened yesterday.”

Read more about the in-fighting within the House GOP",2023-10-04,2
65e4447d396409552c7bfa5a,"Biden wins South Carolina Democratic primary, CNN projects",https://cdn.cnn.com/cnnnext/dam/assets/240129081619-biden-south-carolina-01272024-super-tease.jpg,https://edition.cnn.com/politics/live-news/south-carolina-primary-election-02-03-24/index.html,2024-02-03,"Biden wins South Carolina Democratic primary, CNN projects  CNN","Supporters celebrate President Joe Biden's victory in South Carolina's Democratic presidential primary at a watch party in North Charleston, South Carolina, on Saturday. Leah Millis/Reuters

South Carolina, the state that launched Joe Biden to the Democratic nomination four years ago, will deliver the president his first official primary victory of the 2024 campaign on Saturday, CNN projects.

This year marks the first time South Carolina has appeared at the front of the official Democratic nominating calendar — a change made largely due to Biden’s urging.

To cement South Carolina’s status as the first primary of the 2024 Democratic race, Biden visited the Palmetto State twice last month, and Vice President Kamala Harris headlined a get-out-the-vote event at South Carolina State University in Orangeburg on Friday.

“You’ve had my back, and I hope I’ve had yours,” Biden told the Sunday lunch crowd at Brookland Baptist Church in Columbia last weekend.

Some context: With Biden facing little serious competition for the Democratic nomination, Saturday’s primary was important for the president nonetheless because it marked a return to the place that catapulted him to the Democratic nomination in 2020.

Biden limped into the South Carolina primary that year after finishing fifth in the Iowa caucuses, fourth in the New Hampshire primary and a distant second in the Nevada caucuses. However, the Palmetto State’s large Black population — and a late endorsement from influential Democratic Rep. Jim Clyburn — helped deliver Biden a dominant victory that, for the first time, demonstrated strength with a core Democratic constituency that no other primary contender could rival.

Four years later, the push by the Biden campaign and its allies in South Carolina was part of a broader effort to shore up support with Black voters, a bloc crucial to the president’s reelection prospects, particularly in battleground states such as Georgia and the “blue wall” states of Michigan, Pennsylvania and Wisconsin.",2024-02-03,1
65e4447d396409552c7bfa54,CNN Projection: Biden will win Nevada's Democratic presidential primary,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/f7d21def-a9b3-4639-a46d-f0d012feb617.jpg,https://edition.cnn.com/politics/live-news/nevada-primary-election-02-06-24/h_f6d67b15579cc69c66d7766df357308f?Date=20240207&Profile=cnnbrk&utm_content=1707281103&utm_medium=social&utm_source=twitter,2024-02-07,Haley loses Nevada's GOP primary as Biden wins Democratic contest  CNN,"Republican presidential candidate, former U.N. Ambassador Nikki Haley speaks during a campaign rally at the Indigo Hall and Events venue on February 5, in Spartanburg, South Carolina. Brandon Bell/Getty Images

Ahead of Tuesday's Nevada primary, Republican presidential candidate Nikki Haley’s campaign outlined their reasoning behind participating in the state’s primary election instead of the party-run GOP caucuses on Thursday.

“We have not spent a dime nor an ounce of energy on Nevada. We aren't going to pay $55,000 to a Trump entity to participate in a process that is rigged for Trump. Nevada is not and has never been our focus. I’m truly not sure what the Trump team is up to out there, but they seem pretty spun up about it,” Haley’s campaign manager Betsy Ankney said during a press call on Monday.

More on the dueling GOP contests: While there will be a GOP primary Tuesday, Republicans have chosen to award their delegates via the caucuses, and the dueling contests have caused some confusion among Nevada voters.

Some Republican presidential contenders, including Haley, filed to run in the primary. Former President Donald Trump chose not to appear on the primary ballot, opting instead to appear on the GOP caucus ballot, which effectively guarantees his victory.

Haley has been focusing on her home state of South Carolina ahead of the GOP primary contest on February 24.",2024-02-07,4
65e58494813b1284e121037d,JUST IN: House GOP fails to impeach Mayorkas,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/c3edf954-bb60-423d-9beb-ef92a46454e0.jpg,https://edition.cnn.com/politics/live-news/border-bill-mayorkas-impeachment-vote/h_0a610b022cfc1885642e3181be5a0b9d,2024-02-07,Live updates: Alejandro Mayorkas impeachment House vote  CNN,"The House is set to vote soon on whether to impeach Homeland Security Secretary Alejandro Mayorkas, where lawmakers could take the rare step of impeaching a Cabinet official for the first time in nearly 150 years. Only one Cabinet official has previously been impeached in American history: Secretary of War William Belknap in 1876.

Here are key things to know about the upcoming vote:

What Republicans are saying: House Republicans claim Mayorkas has committed high crimes and misdemeanors for his handling of the southern border, even though several constitutional experts have said the evidence does not reach that high bar. The impeachment effort comes as House Republicans have faced building pressure from their base to hold the Biden administration accountable on a key campaign issue: the border.

Tight margin: But Republicans can only lose three votes in their razor-thin majority if all lawmakers are present, and a handful of lawmakers have not indicated how they plan to vote. GOP Rep. Ken Buck of Colorado announced in an op-ed that he would not vote to impeach Mayorkas. GOP Rep. Tom McClintock of California wrote on X on Tuesday he also will vote against impeaching the DHS secretary. House Homeland Security Chairman Mark Green of Tennessee, who has led the impeachment effort, has been meeting with some of the remaining GOP holdouts in the lead up to the vote, according to GOP sources.

What happens after the vote: Even if Mayorkas is impeached in the House, it is highly unlikely that he will be charged in the Democratic-controlled Senate. Senate Democrats are still weighing how to respond if Mayorkas is impeached: Move ahead with a trial, or move to dismiss it quickly given their view that it’s blatantly political.

What Mayorkas is saying: Mayorkas – whom the department said is meeting with staff in Mountain View, California, on Tuesday, to discuss cybersecurity and artificial intelligence – sent a letter to House Republicans to defend his record in public service. “My reverence for law enforcement was instilled in me by my parents, who brought me to this country to escape the Communist takeover of Cuba and allow me the freedoms and opportunity that our democracy provides,” Mayorkas said. The Department of Homeland Security has also blasted House Republicans over its upcoming committee vote, calling it a “farce” and “distraction from other vital national security priorities.”

The Senate is considering a border deal: While Republicans in the House argue that the remedy for fixing the crisis at the southern border is to impeach Mayorkas and pressure President Joe Biden to take more executive action, their counterparts in the Senate have worked with their Democratic colleagues to unveil a border deal that would make long-anticipated changes to immigration law. But House Speaker Mike Johnson declared the Senate deal “dead on arrival” in the House after the text was released Sunday evening.

Read more about the upcoming vote here.",2024-02-07,4
65e58494813b1284e1210380,Trump plans to stay away from SCOTUS arguments after turning past court appearances into campaign stops,https://cdn.cnn.com/cnnnext/dam/assets/240202112716-biden-haley-trump-split-super-tease.jpg,https://edition.cnn.com/politics/live-news/nevada-primary-election-02-06-24/h_adf0aac8f4b5cf1abfe15bb8e48bf3de,2024-02-07,Haley loses Nevada's GOP primary as Biden wins Democratic contest  CNN,"After turning several recent trials and court hearings into campaign stops, Donald Trump is not expected to be in the room when the highest court in the land takes up the question of his ballot eligibility, sources familiar with the planning tell CNN.

On Thursday, Trump’s lawyers will appear at the US Supreme Court for arguments over a decision by the Colorado Supreme Court to throw Trump off the state’s ballot under the 14th Amendment’s ban on insurrectionists holding public office. Trump currently doesn’t plan to be there. Instead, he’ll be at Mar-a-Lago in Florida before traveling to a Nevada caucus victory party in Las Vegas.

“There is no upside to him attending these arguments,” one source close to the legal team tells CNN. “Trump understands how serious this is – the stakes could not be higher.”

Trump’s decision not to attend the historic Supreme Court arguments in the case – which would determine his ballot eligibility nationwide – is an indication of how carefully his team is handling the case before the court where Trump appointed one-third of the justices on the bench to create a conservative supermajority.

The arguments come as the Supreme Court is also expected to consider a more perilous legal question for Trump – whether he is immune from criminal prosecution for his actions following the 2020 election. Trump may feel more strongly about attending those arguments, according to another source familiar with his legal strategy.

Read more about the SCOTUS arguments and what is at stake.",2024-02-07,4
65e4447d396409552c7bfa49,Senate GOP blocks bipartisan border deal and foreign aid package in key vote,https://cdn.cnn.com/cnnnext/dam/assets/220628115344-01-us-capitol-exterior-0628-super-tease.jpg,https://edition.cnn.com/politics/live-news/senate-vote-border-bill-aid-02-07-24/index.html,2024-02-07,Senate GOP blocks bipartisan border deal and foreign aid package in key vote  CNN,"Republican lawmakers are warning that dysfunction in their chamber is not only wasting time but could also lead to setbacks in the general election in November as the party is crippled by infighting over their leadership and the best path forward for aid to Ukraine, Israel and the border.

“I just don’t think the last three months could have been handled any worse,” GOP Sen. Josh Hawley, a long-time critic of Minority Leader Mitch McConnell said. “Why would voters look at what goes on over here — the circus — and say, ‘Yeah. We want more of this?'”

After Senate Republicans rejected a carefully negotiated border deal from their colleague Sen. James Lankford, the party finds itself back in the same position it was months ago. Many want to send money to Ukraine but disputes are erupting about the best strategy to get there.

Allies of McConnell’s say it’s not the leader who is causing the problem. Instead, they argue the issue is the compounding missteps in the House.

“We are going to win West Virginia, we are going to win Ohio. We are going to win Montana. We have great candidates in all of them. I think Nevada and Arizona are at play. I am confident we are going to win back the Senate. The House… man they’ve gotta get some stuff working for them,” Sen. Markwayne Mullin, a Republican from Oklahoma, told CNN on Wednesday.",2024-02-07,4
65e5131c4390593f61fbad09,Live updates: The fourth Democratic debate in Ohio,https://cdn.cnn.com/cnnnext/dam/assets/191014124751-20191014-democratic-debate-candidates-super-tease.jpg,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL2RlbW9jcmF0aWMtZGViYXRlLW9jdG9iZXItMjAxOS9pbmRleC5odG1s0gFUaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vcG9saXRpY3MvbGl2ZS1uZXdzL2RlbW9jcmF0aWMtZGViYXRlLW9jdG9iZXItMjAxOS9pbmRleC5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,2019-10-15,Democratic candidates debate in Ohio: Live updates  CNN,"Maddie McGarvey for CNN

After the debate, Beto O'Rourke was asked if Rep. Alexandria Ocasio-Cortez's endorsement of Sen. Bernie Sanders will change the 2020 race.

Here's what he said:

""This race is about America and not one faction or part of the Democratic party,"" he told reporters after the debate.

O'Rourke went on to talk about his record, saying he's shown that he can bring Democrats ""in record numbers in Texas"" and independents.

""I think that's the way that we beat Donald Trump and that's the way that we run a bold, progressive agenda and we've done this and we've done it fearlessly talking about the issues that matter most to our fellow Americans, so that's what I am going to stay focused on,"" he said.",2019-10-15,1
65e5131c4390593f61fbacf9,Live updates: Ketanji Brown Jackson's confirmation hearing - CNN,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL2tldGFuamktYnJvd24tamFja3Nvbi1oZWFyaW5nLTMtMjEtMjIvaW5kZXguaHRtbNIBW2h0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9rZXRhbmppLWJyb3duLWphY2tzb24taGVhcmluZy0zLTIxLTIyL2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en/favicon.ico,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL2tldGFuamktYnJvd24tamFja3Nvbi1oZWFyaW5nLTMtMjEtMjIvaW5kZXguaHRtbNIBW2h0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9rZXRhbmppLWJyb3duLWphY2tzb24taGVhcmluZy0zLTIxLTIyL2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,2022-03-22,Live updates: Ketanji Brown Jackson's confirmation hearing  CNN,Live updates: Ketanji Brown Jackson's confirmation hearing  CNN,2022-03-22,1
65e66758f96774f41ee10f9c,"GOP Representative-elect Lawler tells CNN he wants party to ""move forward"" from Trump",https://dynaimage.cdn.cnn.com/cnn/digital-images/org/12c23c71-9ca2-44ea-b093-ffdd58132abf.jpg,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL2VsZWN0aW9uLXJlc3VsdHMtY29uZ3Jlc3Mtc2VuYXRlLWhvdXNlLTExLTEwLTIwMjIvaF81ZGQ2ZjhjMTUzYzdlNjVkMzUxOTMwODc5YmExNTg5MdIBZ2h0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9lbGVjdGlvbi1yZXN1bHRzLWNvbmdyZXNzLXNlbmF0ZS1ob3VzZS0xMS0xMC0yMDIyL2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,2022-11-12,Live updates: Election results and balance of power in Congress  CNN,"New York Representative-elect Michael Lawler appears on CNN on Thursday morning. (CNN)

New York Republican Representative-elect Michael Lawler told CNN that he wants the Republican Party to ""move forward"" from former President Donald Trump.

“I would like to see the party move forward,” Lawler told CNN. “I think anytime you are focused on the future, you can't so much go to the past. And I think people are really excited about the opportunity to address the challenges that we’re facing as a country, and I think more focus needs to be on the issues and the substance of those issues than on personalities.”

Lawler added, ""I think moving in a different direction as we move forward is a good thing, not a bad thing. But ultimately, look, the voters will decide what they want to do, and the former president will decide what he wants to do.”

Lawler was asked if he is interested in focusing any time on investigations and potential impeachments of this administration.

""I think the top priority is to deal with inflation and the cost of living. That is what I ran on and that is what my focus will be ... I don't want to see is what we saw during the Trump administration where Democrats just went after the president and the administration incessantly,"" he said. ""I don't want to go from one issue to the next without dealing with the issues that got me elected in the first place.""",2022-11-12,1
65e5131c4390593f61fbacf7,January 25 - 2024 campaign updates,https://cdn.cnn.com/cnnnext/dam/assets/240120123326-split-nikki-haley-donald-trump-super-tease.jpg,https://edition.cnn.com/politics/live-news/election-2024-campaign-news-01-25-24/index.html,2024-01-25,January 25 - 2024 campaign updates  CNN,"Former President Donald Trump arrives for a campaign event in Manchester, New Hampshire, on Saturday, January 20. Matt Rourke/AP

Donald Trump’s New Hampshire triumph puts him on a GOP primary tier few, if any, Republicans have reached. Unofficial returns at time of publication have the former president at about 55% of the vote.

He’s only the second nonincumbent Republican to win a majority of the GOP primary vote in New Hampshire in the modern era. The only other was Ronald Reagan in 1980, and Trump’s 55% surpasses Reagan’s 50.2%. He is also just the second nonincumbent Republican to win the New Hampshire primary twice in the modern era. The other Republican was John McCain.

The fact that Trump was able to win both Iowa and New Hampshire is quite unusual. No other nonincumbent Republican has ever done it. Mitt Romney in 2012 came the closest (winning New Hampshire but losing Iowa by 24 votes) – and he took less than 40% in New Hampshire and under 25% of the vote in Iowa.

Trump’s ability to win Iowa and New Hampshire with such ease tells you how strong his candidacy is among Republicans. He appeals to different parts of the party, as evidenced by the fact that he succeeded in two very different contests in two fairly different states:

Iowa is a low turnout caucus that engages most with core party activists, dominated by conservatives and evangelical Christians. Few non-Republicans participate.

is a low turnout caucus that engages most with core party activists, dominated by conservatives and evangelical Christians. Few non-Republicans participate. New Hampshire sees a relatively high turnout primary that openly invites registered independents (or undeclared voters). The Granite State voters are more moderate, far less religious and wealthier than Iowa's.

Put another way, New Hampshire should have been a far worse state for Trump. His biggest backers look a lot more like the Iowa electorate than New Hampshire voters: conservatives, religious Republicans and Republicans of more modest financial means.

But none of that stopped Trump from pulling in the largest share of the vote for an non-incumbent in New Hampshire GOP primary history. It seems quite plausible at this point that Trump may pull off the ultimate historic GOP primary win: becoming the first non-incumbent Republican to go undefeated in all 50 states during the primary season.",2024-01-25,1
65e7b58a0c92d89c399d012e,A key Michigan test: A referendum on Biden or a choice with Trump?,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/fa18a5b0-f027-462d-9639-78c0e38aa6de.jpg,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL21pY2hpZ2FuLXByaW1hcnktMDItMjctMjQvaF85MGFhZDM0ZGZmZWE3MjhmZGQ5NmI2NzczMjlmODg0NdIBT2h0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9taWNoaWdhbi1wcmltYXJ5LTAyLTI3LTI0L2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,2024-02-29,Live updates: Michigan presidential primary election  CNN,"A volunteeer holds a ""Vote Uncommitted"" sign outside of a polling station at Maples Elementary School in Dearborn, Michigan, on Tuesday, February 27. Nic Antaya/Bloomberg/Getty Images

One of the central questions of the 2024 campaign is whether President Joe Biden can make voters see the November election as a stark choice against Donald Trump — or whether the race merely becomes a referendum on policies of the Biden administration.

A critical test of that balance comes tonight — at least for Biden — when his foreign policy faces the scrutiny at the ballot box from Michigan voters. But even as the Biden campaign and the White House keep a close eye on the number of people who vote “uncommitted,” advisers acknowledge an even bigger challenge is motivating those who didn’t vote at all today.

The Democratic contest was not competitive, so it’s difficult to read too much into the turnout, but one prominent Detroit pastor said today he worries about the overall disinterest in the race among younger voters and many Black voters: “Apathetic voters don’t go out and vote uncommitted – they just stay home.”",2024-02-29,11
65e3be0ba5010e88ee435399,Court affirms removal of Kristina Karamo as Michigan GOP chair,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/53b9e4cc-cff1-4c1b-bf10-f1c5f4ef1dff.jpg,https://edition.cnn.com/politics/live-news/michigan-primary-02-27-24/h_b944adce421f7df101bb2b0d62e66817,2024-02-29,(30) Court affirms removal of Kristina Karamo as Michigan GOP chair  CNN,"In this April 2022 photo, Kristina Karamo speaks at a Save America rally at the Michigan Stars Sports Center in Macomb County, Michigan. Junfu Han/Detroit Free Press/USA Today Network

A Michigan court has affirmed the removal of Kristina Karamo as the state’s Republican Party chair, in a move that could settle a bitter leadership dispute just days before the party’s convention this weekend.

In a preliminary injunction issued Tuesday, Kent County Circuit Court Judge J. Joseph Rossi said Karamo was properly removed from her position on January 6, when Michigan’s GOP state committee voted to oust her, and that any actions she has taken since then on behalf of the party were “void and have no effect.”

Tuesday’s ruling, a copy of which was published by NBC News, also prevents Karamo from representing herself as chair of the Michigan Republican State Committee or conducting business on behalf of the party.

Tuesday’s development was a victory for Pete Hoekstra, a former ambassador and representative who has been recognized by the Republican National Committee and former President Donald Trump as the rightful chair of the Michigan Republican Party.

The Michigan GOP is set to hold its convention on Saturday, when it will allocate the state’s delegates for the Republican National Convention. Karamo had planned a rival convention, potentially complicating the process.

CNN previously reported that under Karamo’s leadership, the Michigan GOP suffered from internal strife and lackluster finances. A CNN investigation published in late 2023 found the party’s financial problems had become so bad that an internal report revealed the state party had a net income of just $71,000 over a nine-month period that ended with it $600,000 in debt.",2024-02-29,11
65e3be0ba5010e88ee43539d,Federal judge blocks enforcement of controversial Texas immigration law,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/44fcbca7-bd37-4a4e-8013-792361b048db.jpg,https://edition.cnn.com/politics/live-news/trump-biden-border-election-news-02-29-24/h_d312592b5af1a0f525b28a1ed7201b3d,2024-02-29,"Live updates: Biden, Trump visit US-Mexico border in reelection effort  CNN","National Guard soldiers stand near a gas heater at Shelby Park on February 3 in Eagle Pass, Texas. Michael Gonzalez/Getty Images

As President Joe Biden and former President Donald Trump head to Texas, a federal judge in Austin has ordered the state government to suspend enforcement of a controversial law that would allow state law enforcement agents to arrest and detain people they suspect of entering the country illegally.

“If allowed to procced, SB 4 could open the door to each state passing its own version of immigration laws,” Judge David Alan Ezra wrote, granting a preliminary injunction against the law.

The judge rejected the state’s argument that the current influx of migrants across the southern border is an “invasion” that Texas has the right to stop unilaterally. “SB 4 threatens the fundamental notion that the United States must regulate immigration with one voice,” Ezra wrote.

Without action from the court, the law was set to go into effect on Tuesday. Plaintiffs include the federal government and El Paso County, which claims enforcing the law would strain its jail system with thousands of new arrests.

“El Paso County applauds the court’s clear confirmation today that immigration policies rest solely under Federal jurisdiction, and the state of Texas’ interference with the U.S. Constitution will not be tolerated,” said Iliana Holguin, a commissioner for El Paso County.

CNN reached out to Texas Gov. Greg Abbott’s office for comment.",2024-02-29,11
65e4447d396409552c7bfa33,"Live updates: Biden, Trump visit US-Mexico border in reelection effort - CNN",news.google.com/favicon.ico,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL3RydW1wLWJpZGVuLWJvcmRlci1lbGVjdGlvbi1uZXdzLTAyLTI5LTI0L2hfYjM5NDc2NDA5N2Y0ODA3ODZmY2UyMTljOWQ1NTFjNmbSAV9odHRwczovL2FtcC5jbm4uY29tL2Nubi9wb2xpdGljcy9saXZlLW5ld3MvdHJ1bXAtYmlkZW4tYm9yZGVyLWVsZWN0aW9uLW5ld3MtMDItMjktMjQvaW5kZXguaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,2024-02-29,"Live updates: Biden, Trump visit US-Mexico border in reelection effort  CNN","Live updates: Biden, Trump visit US-Mexico border in reelection effort  CNN",2024-02-29,11
65e7b58a0c92d89c399d0133,"Michigan Democratic Rep. Dingell is confident in Biden's primary performance despite ""uncommitted"" vote effort",https://dynaimage.cdn.cnn.com/cnn/digital-images/org/593ee239-07d6-4169-a044-be711ea6a9d6.jpg,https://edition.cnn.com/politics/live-news/michigan-primary-02-27-24/h_3a47f751aef9f7555f54cefd21c1383b,2024-02-29,Live updates: Michigan presidential primary election  CNN,"Michigan Democratic Rep. Debbie Dingell told CNN Tuesday morning that President Joe Biden should not “fear anything” in the Wolverine State’s primary, despite the effort from activists to get Michiganders to vote “uncommitted” on the state’s Democratic primary ballot.

“This state is always a purple state,” the Michigan Democrat said on CNN News Central, adding, “People are listening to me. We know what we have to do; we have to turn out our votes, so we’re going to turn out our votes.”

She noted there are “communities that are hurting” in Michigan, where Arab and Muslim Americans make up a key part of the electorate, but said, “Joe Biden understands that they’re hurting, and he’s going to have to spend time with them and listen to them.”

Asked how much damage those efforts could have on Biden’s reelection campaign, Dingell told CNN's John Berman she has ""a very different attitude than everybody else does.”

“I think she has raised issues that are very important to her,"" she said, referring to fellow Michigan congresswoman Rashida Tlalib, a prominent backer of the “uncommitted” effort. ""We’re talking about the issues that matter to a community that matters, and I think they’re being addressed, their voices are being heard and that’s why it’s good to have a state like Michigan be an early primary.”",2024-02-29,11
65e2688011fa4540a0a38b08,"Live updates: Biden, Trump visit US-Mexico border in reelection effort",https://cdn.cnn.com/cnnnext/dam/assets/230422112329-biden-trump-split-042223-super-tease.jpg,https://edition.cnn.com/politics/live-news/trump-biden-border-election-news-02-29-24/index.html,2024-02-29,"Live updates: Biden, Trump visit US-Mexico border in reelection effort  CNN","Former President Donald Trump visits the US-Mexico border at Eagle Pass, Texas, as seen from Piedras Negras, Mexico, on February 29. Go Nakamura/Reuters

Former President Donald Trump on Thursday stoked fears about migrants coming into the United States as railed against President Joe Biden and his border policies as he stood feet from the US-Mexico border in Eagle Pass, Texas.

Trump attempted to tie crime in the US to recent increases in immigration — what he calls it “migrant crime” — despite there being little evidence indicating a connection between immigration and crime. Many researchers actually argue immigrants are less likely to commit crimes.

The former president said he spoke on Wednesday to the parents of 22-year-old Laken Riley, who was found dead after jogging on the University of Georgia campus. Trump has repeatedly invoked Riley’s death as he pushes for his hardline immigration policies because her suspected killer is an undocumented immigrant from Venezuela.

“These are the people that are coming into our country, and they're coming from jails and they're coming from prisons and they're coming from mental institution and they're coming from insane asylums and they're terrorists. They're being led into our country. And it's horrible,” Trump said as he repeated the typical anti-immigrant rhetoric he uses on the campaign trail.

The former president praised Texas Gov. Greg Abbott, who has tried to implement a new controversial security initiative. The US Supreme Court recently allowed US Border Patrol agents to remove razor wire deployed by Abbott’s initiative at the US-Mexico border while the state’s legal challenge to the practice plays out.

Trump’s trip to the border comes not long after Trump torpedoed a bipartisan border bill so he could continue campaigning on Biden’s perceived weakness on the border.",2024-02-29,11
65e2688011fa4540a0a38b0c,Live updates: Hunter Biden sits in on closed-door deposition with House Oversight and Judiciary committee,https://cdn.cnn.com/cnnnext/dam/assets/240110110638-04-hunter-biden-capitol-hill-01-10-2024-super-tease.jpg,https://edition.cnn.com/politics/live-news/hunter-biden-deposition-02-28-24/index.html,2024-02-29,Hunter Biden's closed-door deposition with GOP-led House committees: Live updates  CNN,"Democrats leaving Hunter Biden’s deposition said the president’s son raised the “double standard” of Republicans investigating his business dealings but turning a blind eye to members of the Trump family like Jared Kushner, whose company received a $2 billion investment from Saudi Arabia after leaving the Trump White House.

“I think [Hunter Biden] may be a little bit frustrated by some of the double standards relating to Jared Kushner and money that has been just openly pocketed by Donald Trump in office and Jared Kushner, of course, brought back $2 billion from Saudi Arabia. And all of that has been part of the conversation and he was assertive about that,” said Democratic Rep. Jamie Raskin, the top Democrat on the House Oversight Committee.

Democratic Rep. Dan Goldman echoed, “I thought one of his most powerful lines is when he made it very clear that none of the business dealings that he ever had were with any government entity, and he pointed out, unlike Jared Kushner has received $2 billion from the Saudi Arabian government as soon as he left office when he was the point person on Middle East policy.”

Goldman said, “We all noticed, I think, that there were some Republicans nodding their head, when Hunter suggested that it would be worth investigating Jared Kushner and his $2 billion from Saudi Arabia.”

Democratic Rep. Jared Moskowitz said after the president’s son posed the question of why Republicans were not curious about Kushner’s business dealings with Saudi Arabia, “for the first time, some Republicans in the room said, ‘No, we have a problem with that.'”

Raskin said he understood why the president’s son wanted to testify publicly, given how forthright he has been in his answers.

“I understand why Hunter Biden wanted to testify in public because I think he would answer all of the questions that the public has based on all of his propaganda to everybody's satisfaction, and I understand why our Republican colleagues didn't want him to testify in public,” he said.",2024-02-29,11
